word,count
pry,8
ruminate,8
meditation,8
rudely,8
wrongfully,8
impiety,8
gains,8
accents,8
doubting,8
rhetoric,8
prouder,8
wantonness,8
esteemed,8
confined,8
presage,8
qualify,8
kinds,8
impediments,8
surmise,8
sicken,8
lesson,8
nerves,8
salutation,8
reckon,8
suited,8
becoming,8
belied,8
whoe’er,8
rigour,8
flattered,8
physicians,8
sealed,8
unrest,8
aright,8
partake,8
misuse,8
bath,8
protected,8
wanted,8
moderate,8
disobedience,8
porridge,8
certainty,8
awak’d,8
bow’d,8
say—,8
snuff,8
hive,8
calendar,8
ability,8
worship’s,8
estates,8
seeds,8
curd,8
hellish,8
suspected,8
doctrine,8
bated,8
smock,8
regiment,8
doctors,8
barr’d,8
ne,8
helping,8
attorney,8
wrangling,8
hoping,8
me’,8
confirmation,8
lowest,8
defective,8
expedient,8
count’s,8
sleeves,8
regions,8
prerogative,8
timorous,8
knock’d,8
bubble,8
inclining,8
exact,8
persever,8
interpreter,8
recovery,8
prattle,8
perils,8
cutting,8
unjustly,8
entertained,8
commanders,8
sacrament,8
lousy,8
whale,8
fry,8
general’s,8
professes,8
lackey,8
safest,8
duly,8
instructions,8
bauble,8
hats,8
foh,8
lack’d,8
richest,8
importing,8
derived,8
gamester,8
name’s,8
satan,8
accus’d,8
doubly,8
syria,8
silius,8
dispersed,8
tiber,8
antonius,8
isis,8
whores,8
enchanting,8
slippery,8
domestic,8
abides,8
lamps,8
hereditary,8
tumble,8
lightness,8
surfeits,8
doubled,8
strongest,8
cupids,8
gentlewomen,8
hop,8
serpents,8
considered,8
navy,8
wheat,8
unity,8
holes,8
hint,8
praying,8
enlarge,8
frets,8
straightway,8
dealt,8
plucked,8
comparisons,8
whelp,8
playfellow,8
discomfort,8
consideration,8
engaged,8
discharged,8
vanquished,8
flows,8
meek,8
puppet,8
scald,8
juice,8
caves,8
usurper,8
rowland,8
jester,8
martext,8
portion,8
lawn,8
joves,8
adversity,8
verge,8
missing,8
bonny,8
swiftly,8
ravens,8
gasp,8
travellers,8
ware,8
graze,8
sale,8
eggs,8
jars,8
galled,8
bravery,8
thorny,8
bit,8
snail,8
capon,8
spectacles,8
shrunk,8
devisd,8
rat,8
freshly,8
kindled,8
courtship,8
bonnet,8
advancing,8
abusd,8
inclind,8
boisterous,8
railing,8
gesture,8
conjurer,8
jailer,8
embracements,8
merciless,8
seiz’d,8
hapless,8
strucken,8
ruins,8
agrees,8
parchment,8
oftentimes,8
folded,8
reverent,8
suppertime,8
convey’d,8
brat,8
confederate,8
openly,8
unquiet,8
recreation,8
brands,8
burdens,8
thereupon,8
gossip,8
aediles,8
mutinous,8
accounted,8
thirst,8
card,8
poorest,8
rats,8
musty,8
ons,8
entire,8
irons,8
distribution,8
lances,8
belonging,8
teaches,8
pins,8
drove,8
acting,8
twould,8
waving,8
named,8
childrens,8
ruld,8
pardons,8
vail,8
lenity,8
meal,8
distribute,8
youd,8
dragon,8
accompany,8
troublesome,8
hotly,8
rapt,8
functions,8
examples,8
associated,8
consented,8
spices,8
offerd,8
uttered,8
admits,8
scold,8
cadwal,8
riding,8
fraught,8
needle,8
qualified,8
ladies’,8
thankfully,8
discern,8
radiant,8
venge,8
orderly,8
lawyer,8
wonder’d,8
believ’d,8
utterance,8
morning’s,8
impious,8
train’d,8
if’t,8
singular,8
swallowing,8
packing,8
industry,8
whispering,8
afflicted,8
mock’d,8
sweeten,8
clothe,8
temporal,8
peculiar,8
feat,8
rivals,8
majestical,8
planets,8
ungracious,8
ordnance,8
swaggering,8
pith,8
luxury,8
incest,8
fruits,8
farm,8
drab,8
closely,8
whips,8
breeder,8
hobbyhorse,8
protestation,8
range,8
repentance,8
hypocrite,8
uncle’s,8
yard,8
godlike,8
spade,8
carpenter,8
gorge,8
sage,8
conceited,8
battlements,8
thirsty,8
scots,8
dress’d,8
“you,8
weaver,8
listening,8
lovest,8
horribly,8
scour,8
glittering,8
oxen,8
solus,8
threatens,8
avoided,8
buckle,8
thinkest,8
bashful,8
precise,8
bullets,8
lake,8
driving,8
frights,8
bragging,8
tewksbury,8
hearken,8
nightgown,8
falstaffs,8
concludes,8
maintain’d,8
awful,8
mischiefs,8
lineal,8
upbraid,8
advanced,8
fashions,8
somebody,8
creditors,8
southampton,8
agincourt,8
gentles,8
devout,8
berries,8
dukedoms,8
castles,8
wight,8
kingdom’s,8
almighty,8
anchient,8
en,8
seigneur,8
non,8
climate,8
uttermost,8
spotless,8
sheathe,8
peasants,8
curtains,8
clime,8
gargrave,8
laments,8
slaughter’d,8
whereas,8
suburbs,8
rescued,8
deceitful,8
fling,8
jar,8
commonweal,8
exclaims,8
timeless,8
conquerors,8
margery,8
breeches,8
accused,8
traitor’s,8
betide,8
coalblack,8
uncivil,8
hatches,8
bloodless,8
gardener,8
aspire,8
falchion,8
robbd,8
mildness,8
offering,8
bridal,8
sways,8
witherd,8
disgracd,8
surprisd,8
fees,8
capucius,8
abergavenny,8
ravishd,8
session,8
legitimate,8
cherry,8
tickling,8
savours,8
dardanius,8
cobbler,8
oration,8
consorted,8
wreath,8
hovel,8
bin,8
skip,8
aquitaine,8
shin,8
ilion,8
wooers,8
forres,8
“amen”,8
elves,8
pursues,8
ashamd,8
forfeiture,8
venus’,8
ivory,8
bellario,8
moonlight,8
vill,8
anothers,8
thisbe’s,8
mariner,8
capulets,8
petruchio’s,8
cambio,8
emperess,8
pandarus’,8
orsino’s,8
julias,8
deere,8
mortall,8
weepe,8
foole,8
howre,8
leade,8
iustice,8
maide,8
twer,8
seeke,8
thinkes,8
whers,8
peece,8
hornes,8
collatinus,8
located,7
eighth,7
decease,7
youth’s,7
‘this,7
excel,7
orient,7
resembling,7
converted,7
children’s,7
enjoys,7
evident,7
threescore,7
sable,7
erst,7
stormy,7
fortify,7
fade,7
untainted,7
firstborn,7
sun’s,7
grievances,7
lacking,7
trophies,7
commence,7
woos,7
imperfect,7
wherever,7
verdict,7
thievish,7
defects,7
bearer,7
tires,7
external,7
mow,7
antiquity,7
interchange,7
needy,7
lace,7
exchequer,7
tresses,7
dregs,7
writers,7
penury,7
misprision,7
disposed,7
concealed,7
strangle,7
autumn,7
orphans,7
mournful,7
blazon,7
travels,7
newer,7
assemble,7
gust,7
wand’ring,7
weeks,7
heretic,7
jacks,7
hunted,7
beseem,7
fulfil,7
prone,7
dissuade,7
revenues,7
suggest,7
flown,7
clears,7
raised,7
drudge,7
vowed,7
tripping,7
subjection,7
stretch’d,7
skilful,7
comforted,7
mated,7
sanctified,7
mounts,7
mightiest,7
attempts,7
fam’d,7
ergo,7
puritan,7
earthquake,7
happen,7
honestly,7
render’d,7
“’tis,7
sinister,7
across,7
sprightly,7
malignant,7
humbleness,7
miracles,7
bountiful,7
tom’s,7
housewife,7
differences,7
expecting,7
counts,7
hen,7
stable,7
strew’d,7
brim,7
obtain’d,7
eke,7
constraint,7
auspicious,7
barefoot,7
despiteful,7
courtly,7
letting,7
plume,7
hilding,7
ore,7
magnanimous,7
lass,7
enemy’s,7
cargo,7
woodcock,7
vow’d,7
abhorr’d,7
returning,7
convoy,7
dialogue,7
con,7
devoted,7
manifold,7
excels,7
hies,7
owed,7
rooted,7
hotter,7
requital,7
watch’d,7
express’d,7
trivial,7
enforcement,7
vanquish’d,7
boarded,7
fancy’s,7
subdu’d,7
jewry,7
conquering,7
taunt,7
celerity,7
petticoat,7
serpent’s,7
creeps,7
quietness,7
mature,7
discontents,7
flag,7
deign,7
berry,7
anchor,7
“good,7
oyster,7
parthia,7
graceful,7
taunts,7
atone,7
wrangle,7
stayed,7
glow,7
paces,7
bended,7
ninth,7
ram,7
“but,7
merchandise,7
lot,7
organs,7
graver,7
dispatched,7
wrestle,7
station,7
spurns,7
ostentation,7
negligent,7
wage,7
forgo,7
cow,7
reprove,7
viands,7
declare,7
itch,7
begs,7
melts,7
pick’d,7
you”,7
gnats,7
threat’ning,7
pestilent,7
bathe,7
clapped,7
transform,7
armourer,7
buckled,7
done’t,7
city’s,7
swoons,7
adjoining,7
take’t,7
heaviest,7
forked,7
tearing,7
unarm,7
employed,7
shackles,7
languish,7
acted,7
realms,7
pursued,7
eastern,7
awry,7
trail,7
conclusions,7
dominions,7
wrestler,7
dennis,7
arden,7
hinds,7
merrier,7
benefits,7
destinies,7
trodden,7
hem,7
coupled,7
aliena,7
counsellors,7
feelingly,7
venison,7
comely,7
sparrow,7
sighd,7
outlaws,7
musical,7
whateer,7
instances,7
pipes,7
grease,7
sprite,7
furnishd,7
gout,7
cage,7
effeminate,7
sanctity,7
nun,7
religiously,7
athwart,7
puny,7
scornd,7
sundry,7
monkey,7
disposd,7
chimney,7
maidens,7
lioness,7
purposd,7
bandy,7
overcame,7
combine,7
complexions,7
twin,7
partial,7
syracusian,7
amount,7
epidamnum,7
arrived,7
retain,7
heedful,7
corinth,7
fishermen,7
helpless,7
arrival,7
centaur,7
dinnertime,7
lightens,7
failing,7
pig,7
maw,7
sconce,7
liberties,7
alter’d,7
harlot,7
contagion,7
sot,7
call’st,7
porpentine,7
brags,7
earthy,7
dalliance,7
whe’er,7
cover’d,7
durance,7
exploits,7
mace,7
me”,7
meals,7
disturb’d,7
i’m,7
unluckily,7
outrageous,7
rushing,7
shuts,7
breath’d,7
genius,7
volscians,7
neighbourhood,7
bran,7
oaks,7
factions,7
gnaw,7
gracd,7
entred,7
cursing,7
cushions,7
greyhound,7
scout,7
maskd,7
bolder,7
cushion,7
bout,7
smotherd,7
variable,7
blessd,7
kinder,7
fog,7
watchd,7
harp,7
safeguard,7
dishonourd,7
nourish,7
discreet,7
goat,7
distinctly,7
heaps,7
comest,7
humane,7
cog,7
reek,7
droop,7
angers,7
thart,7
upper,7
changeling,7
strengths,7
smelt,7
intercession,7
refuge,7
framd,7
changd,7
loaden,7
pawnd,7
regarded,7
philario’s,7
reserv’d,7
incur,7
pointed,7
allowed,7
mistresses,7
recorded,7
presenting,7
prop,7
infirmities,7
values,7
govern’d,7
testify,7
’gins,7
opposition,7
enemies’,7
rejoicing,7
adultery,7
ensues,7
monarchs,7
palaces,7
disdain’d,7
consider’d,7
greedy,7
forestall,7
halting,7
constantly,7
belch,7
boy’s,7
ken,7
reliev’d,7
sloth,7
dirty,7
multitudes,7
mannerly,7
remaining,7
tributary,7
slavish,7
snatches,7
haunted,7
primrose,7
obsequies,7
complaining,7
skirmish,7
grin,7
gyves,7
moulded,7
elysium,7
prunes,7
steep’d,7
cord,7
despairing,7
threaten’d,7
sufficeth,7
sand,7
shrine,7
feigned,7
merited,7
covering,7
probation,7
swallow’d,7
sacrifices,7
containing,7
collection,7
carefully,7
lawless,7
mote,7
trains,7
so’,7
seed,7
sir—,7
necessaries,7
galls,7
imminent,7
bawds,7
purg’d,7
blossoms,7
it—,7
quarrelling,7
directions,7
regards,7
hawk,7
monday,7
jig,7
clout,7
remember’d,7
plac’d,7
knavish,7
interpret,7
pardon’d,7
newborn,7
roars,7
conveyance,7
rosemary,7
aim’d,7
fantastic,7
nettles,7
retiring,7
labour’d,7
imputation,7
carriages,7
temper’d,7
peal,7
boar’s,7
uneven,7
butter,7
tuesday,7
madcap,7
portly,7
dive,7
solemnly,7
bristol,7
brawling,7
harry’s,7
pennyworth,7
washes,7
wiped,7
hack,7
halter,7
stuffed,7
induction,7
india,7
ball,7
shirts,7
copper,7
womanhood,7
unprovided,7
audacious,7
lag,7
modestly,7
vanities,7
eyesight,7
yorkshire,7
covert,7
litter,7
juvenal,7
smithfield,7
appearing,7
mare,7
commotion,7
observed,7
esquire,7
retired,7
faiths,7
plucking,7
immaculate,7
bee,7
riots,7
liveries,7
inflame,7
sentences,7
spiritual,7
authors,7
suppos’d,7
inhuman,7
piety,7
“what,7
climbing,7
abound,7
disciplines,7
ish,7
te,7
ma,7
fingres,7
soar,7
thames,7
unspotted,7
outrun,7
pless,7
blackheath,7
chanc’d,7
bedlam,7
petitions,7
woodville,7
throughout,7
tides,7
headlong,7
dismay’d,7
waited,7
heartblood,7
baleful,7
gallery,7
desolate,7
lordly,7
lustful,7
prettily,7
captivity,7
gazes,7
cooling,7
aspiring,7
comparison,7
thump,7
southwell,7
jourdain,7
aldermen,7
bode,7
depth,7
pursuivant,7
churchman,7
flew,7
poise,7
slaughterhouse,7
kerns,7
enjoying,7
wren,7
meagre,7
staring,7
noblemen,7
misty,7
waft,7
encountred,7
stamps,7
scorning,7
derivd,7
hardhearted,7
misshapen,7
indian,7
ghostly,7
honourably,7
artificial,7
sinon,7
sounding,7
offspring,7
agony,7
mounting,7
digestion,7
maskers,7
habited,7
womanish,7
adds,7
implore,7
curtsies,7
celebration,7
spaniel,7
executioners,7
securely,7
prodigious,7
stephen,7
curs’d,7
amiable,7
wrack’d,7
popilius,7
artemidorus,7
ides,7
shriek,7
curan,7
tenderly,7
liars,7
ceremonious,7
pelting,7
dues,7
boil,7
codpiece,7
endur’d,7
overtake,7
crossd,7
minstrels,7
delightful,7
utters,7
logs,7
glamis,7
charmed,7
dolour,7
angelos,7
supposd,7
slanderous,7
seald,7
privately,7
caskets,7
bassanio’s,7
antonio’s,7
turks,7
pines,7
carthage,7
beset,7
hoa,7
praisd,7
cozend,7
hermia’s,7
lullaby,7
hero’s,7
mo,7
give’t,7
escanes,7
tyrian,7
hereford’s,7
wiltshire,7
“pardon”,7
christopher,7
lucentio’s,7
minola,7
licio,7
sycorax,7
phrynia,7
agamemnon’s,7
silvias,7
valerius,7
pirithous,7
sence,7
foote,7
kneele,7
feele,7
kisse,7
talke,7
beleeve,7
marke,7
heere,7
winde,7
dos,7
meanes,7
yar,7
sicilian,7
fardel,7
distributing,7
ebooks,7
section,7
sonnets,6
disdains,6
legacy,6
distilled,6
6,6
lifts,6
serving,6
string,6
murd’rous,6
commits,6
carved,6
bier,6
scythe,6
determination,6
uphold,6
fading,6
controlling,6
pricked,6
candles,6
princes’,6
favourites,6
victories,6
embassage,6
graciously,6
zealous,6
sightless,6
oppressed,6
either’s,6
desiring,6
vanished,6
friend’s,6
o’ertake,6
twofold,6
tempting,6
sinks,6
tenants,6
wards,6
locked,6
wardrobe,6
lacked,6
odour,6
admiring,6
slumbers,6
jollity,6
purest,6
disgraced,6
robbing,6
wooed,6
untrue,6
glowing,6
compounds,6
vacant,6
extant,6
affable,6
estimate,6
altered,6
owners,6
teeming,6
saturn,6
wrinkle,6
dignified,6
bough,6
burned,6
idolatry,6
prophetic,6
hallowed,6
grind,6
incapable,6
poisoned,6
tempests,6
transport,6
welfare,6
cured,6
deepest,6
adulterate,6
forgetfulness,6
records,6
inviting,6
drowns,6
seconds,6
waning,6
tickled,6
coral,6
pitying,6
forsaken,6
confessed,6
tongue’s,6
delighted,6
robbed,6
huswife,6
cheater,6
thrall,6
cools,6
resistance,6
canon,6
brooch,6
dulcet,6
disaster,6
gossips,6
approv’d,6
scatter’d,6
deservings,6
team,6
sever’d,6
grecians,6
misdoubt,6
behaviours,6
great’st,6
canary,6
presumption,6
maiden’s,6
extended,6
organ,6
saves,6
arrogance,6
precisely,6
barber’s,6
scolding,6
whipp’d,6
terrors,6
grape,6
raising,6
believing,6
indignity,6
heraldry,6
marrow,6
workman,6
nut,6
clog,6
required,6
unsettled,6
incertain,6
swiftest,6
smoky,6
shoots,6
promising,6
reprieve,6
limed,6
maybe,6
lump,6
sorely,6
embossed,6
downward,6
neighbouring,6
leap’d,6
seventeen,6
cozen,6
reveal,6
overture,6
accomplished,6
encountered,6
abstract,6
poll,6
excellently,6
cloister,6
quart,6
salvation,6
trusting,6
loathes,6
villanous,6
advanc’d,6
humblebee,6
chill,6
sauciness,6
ha’t,6
forgiven,6
scorn’d,6
proportions,6
slowly,6
digested,6
parallel,6
motives,6
clearly,6
xi,6
sextus,6
gallus,6
foresee,6
attentive,6
herod,6
infects,6
tailors,6
lamented,6
wholly,6
target,6
partners,6
darken,6
him—,6
stag,6
barks,6
now—,6
furnished,6
choked,6
flatters,6
soften,6
practised,6
grieving,6
hoop,6
tackle,6
shorter,6
snakes,6
infectious,6
ling’ring,6
sicily,6
builds,6
ebbs,6
ooze,6
operation,6
celebrate,6
lethe,6
achieved,6
distrust,6
soonest,6
chaps,6
chairs,6
accusations,6
shipping,6
usher,6
populous,6
dear’st,6
dared,6
impress,6
descried,6
admiral,6
synod,6
provinces,6
claps,6
instructed,6
declined,6
knew’st,6
rates,6
salutes,6
vestal,6
flaw,6
orbs,6
source,6
earn,6
hearted,6
lucky,6
earned,6
betime,6
chests,6
olive,6
ditch,6
spill,6
hectors,6
gashes,6
harness,6
destroyed,6
sentry,6
hardness,6
galleys,6
swallows,6
dejected,6
hoist,6
plough,6
alcides,6
rive,6
citadel,6
pageants,6
helmet,6
frustrate,6
declining,6
bestrid,6
vie,6
extenuate,6
exactly,6
guardsman,6
warmth,6
untie,6
dreaded,6
fig,6
properly,6
hood,6
laboured,6
lineaments,6
desirous,6
adopted,6
lifeless,6
purgation,6
outface,6
icy,6
brawls,6
hunters,6
hairy,6
overheard,6
searching,6
feeder,6
weasel,6
brutish,6
civility,6
wipd,6
theatre,6
exits,6
unwillingly,6
pard,6
extent,6
sawst,6
incision,6
rams,6
excepted,6
cart,6
gallop,6
medlar,6
erring,6
wearied,6
wondering,6
cipher,6
gallops,6
lawyers,6
shepherdess,6
skirts,6
consciences,6
punishd,6
turf,6
ods,6
illfavourd,6
ply,6
damask,6
quittance,6
drunkards,6
scholars,6
parrot,6
ethiope,6
stairs,6
incontinent,6
hoarse,6
ditty,6
retort,6
allies,6
bushes,6
insinuate,6
violently,6
reft,6
homeward,6
eighteen,6
importun’d,6
buildings,6
bridle,6
wat’ry,6
sir”,6
told’st,6
namely,6
brier,6
sparing,6
mickle,6
debating,6
want’st,6
ruinous,6
whiteness,6
trudge,6
denying,6
din’d,6
meteors,6
shapeless,6
press’d,6
bespeak,6
creditor,6
roughly,6
of’s,6
prostrate,6
beheaded,6
bareheaded,6
dishonour’d,6
shameless,6
ire,6
gain’d,6
inventory,6
restrain,6
fitly,6
deliberate,6
accusers,6
worshipful,6
appeard,6
hitherward,6
threshold,6
cloven,6
fawning,6
advancd,6
applied,6
obeyd,6
wrench,6
officious,6
stride,6
beggd,6
godden,6
nettle,6
popular,6
throngs,6
authorities,6
tos,6
suggested,6
seet,6
supple,6
performd,6
panting,6
dews,6
customary,6
dischargd,6
potency,6
broil,6
cockle,6
reckless,6
aches,6
nourishd,6
revolts,6
ounce,6
vassals,6
bowd,6
sentencd,6
boats,6
cats,6
baited,6
highway,6
tending,6
bits,6
daws,6
comst,6
dastard,6
encounters,6
ungrateful,6
cuckolds,6
mellow,6
unapt,6
verified,6
tumbled,6
stampd,6
olympus,6
colder,6
bewray,6
prayd,6
thankfulness,6
stooping,6
pronouncd,6
imprison’d,6
miss’d,6
deceas’d,6
bracelet,6
carcass,6
reflection,6
charming,6
spaniard,6
sojourn,6
shunn’d,6
arbitrement,6
convince,6
enjoy’d,6
infinitely,6
unsatisfied,6
inclin’d,6
empery,6
exhibition,6
ventures,6
recoil,6
seek’st,6
whiter,6
dawning,6
forbearance,6
pretend,6
‘his,6
smil’d,6
winner,6
deceiving,6
yearly,6
blanket,6
sharper,6
travelling,6
rous’d,6
heresy,6
pool,6
constrain’d,6
proffer,6
diligent,6
foundations,6
incite,6
sociable,6
cloten’s,6
pursu’d,6
rudeness,6
dream’d,6
vanish’d,6
guise,6
preservation,6
cancel,6
fealty,6
sulphurous,6
accurs’d,6
benediction,6
starting,6
unite,6
laud,6
altars,6
ensign,6
clowns,6
sentinels,6
bodes,6
foresaid,6
disasters,6
clad,6
thaw,6
unprofitable,6
dexterity,6
bak’d,6
beaver,6
invites,6
bethought,6
distant,6
usual,6
quaintly,6
affrighted,6
transformation,6
griev’d,6
lobby,6
amber,6
halfpenny,6
firmament,6
rapiers,6
couched,6
chronicles,6
currents,6
nunnery,6
pagan,6
danish,6
wormwood,6
devices,6
pat,6
advances,6
ducat,6
wringing,6
smelling,6
cutpurse,6
providence,6
dismay,6
unsure,6
importunate,6
straws,6
nods,6
coach,6
arraign,6
jointly,6
quillets,6
lain,6
procession,6
rashly,6
forgetting,6
wheaten,6
is—,6
hilts,6
potion,6
drawers,6
shock,6
welshman,6
unwelcome,6
obtaining,6
darest,6
reformation,6
leaning,6
combatants,6
discarded,6
dank,6
ginger,6
caterpillars,6
roared,6
sincerity,6
shrill,6
downstairs,6
“how,6
“give,6
begets,6
sheath,6
defile,6
pockets,6
pinch’d,6
cavil,6
learnt,6
brach,6
christ,6
sway’d,6
truncheon,6
tractable,6
thanked,6
lifeblood,6
barons,6
doff,6
advisedly,6
befriend,6
challenged,6
brittle,6
shallow’s,6
travers,6
hotspur’s,6
marking,6
caper,6
unarm’d,6
stabbed,6
washing,6
march’d,6
counties,6
practis’d,6
fashion’d,6
shilling,6
doleful,6
tumult,6
distemper’d,6
hips,6
viewing,6
tenor,6
neighing,6
warder,6
schedule,6
successful,6
address’d,6
immodest,6
raze,6
infer,6
grandpré,6
cram,6
strip,6
prevention,6
offending,6
wrest,6
germany,6
usurp’d,6
marches,6
“if,6
pillage,6
kite,6
quondam,6
pauca,6
brotherhood,6
refresh,6
sucking,6
gunner,6
chuck,6
discuss,6
chrish,6
sall,6
career,6
pense,6
oui,6
d’elbow,6
pridge,6
restless,6
qui,6
robbers,6
penitence,6
via,6
exceptions,6
basis,6
provender,6
esteems,6
macedon,6
welshmen,6
forbids,6
mead,6
meads,6
cited,6
churchmen,6
wanteth,6
massacre,6
quell,6
descry,6
henceforward,6
entertain’d,6
trump,6
sentinel,6
dusky,6
oratory,6
purblind,6
argue,6
overborne,6
unable,6
langley,6
hermit,6
engenders,6
rung,6
damsel,6
valour’s,6
righteous,6
cunningly,6
brainsick,6
respite,6
sandy,6
kennel,6
vulture,6
fraud,6
preserved,6
graceless,6
ravenous,6
arrive,6
ruler,6
roger,6
normandy,6
milkwhite,6
dispute,6
treasury,6
years’,6
pulls,6
respecting,6
supplant,6
downfall,6
orders,6
scatter,6
contradict,6
prospect,6
achilles’,6
bane,6
mistakes,6
somerville,6
deposd,6
backd,6
seizd,6
despisd,6
stabbing,6
anguish,6
proclaimd,6
clouded,6
games,6
cheers,6
skins,6
diamonds,6
chaos,6
alterd,6
thicket,6
huntsmen,6
preposterous,6
discords,6
lincoln,6
crier,6
weighd,6
shone,6
allied,6
grievance,6
mongst,6
damage,6
extremely,6
eminence,6
mary,6
dowager,6
flatteries,6
discovers,6
samson,6
swinstead,6
geoffrey’s,6
knightly,6
vehement,6
cull,6
unpleasing,6
festival,6
calf’sskin,6
tempts,6
detestable,6
tore,6
grievously,6
hug,6
eyeless,6
sardis,6
elbows,6
unkindly,6
strain’d,6
fa,6
unusual,6
persuades,6
childhood,6
pities,6
raineth,6
tutors,6
hog,6
‘ay’,6
rails,6
adversary,6
marcade,6
soever,6
snowwhite,6
conceits,6
ravished,6
moneys,6
lockd,6
quote,6
enchanted,6
pricket,6
teen,6
b,6
ad,6
pedlar,6
alisander,6
caithness,6
weird,6
thanes,6
momentary,6
yew,6
thourt,6
claudios,6
governd,6
rival,6
grossness,6
daniel,6
goot,6
fery,6
welladay,6
brainford,6
mortals,6
groves,6
babbling,6
rhodes,6
lodges,6
bianca’s,6
bolingbroke’s,6
mowbray’s,6
slaughtered,6
“it,6
cursd,6
montagues,6
hoar,6
basin,6
‘be,6
athenians,6
entertaind,6
calchas’,6
margarelon,6
apollo’s,6
embraces,6
myrmidons,6
crossgartered,6
appeare,6
blacke,6
queene,6
souldier,6
turne,6
deare,6
tooke,6
saide,6
kinde,6
musicke,6
lookes,6
goddesse,6
hees,6
yee,6
emily,6
newes,6
halfe,6
wwwgutenbergorg,5
midsummer,5
fuel,5
glutton,5
gazed,5
largess,5
unused,5
deface,5
vial,5
forbidden,5
bear’st,5
lodged,5
truth’s,5
touched,5
termed,5
darling,5
rolling,5
razed,5
expired,5
afresh,5
masked,5
fountains,5
eclipses,5
separation,5
teachest,5
usest,5
temptation,5
straying,5
clearer,5
slide,5
defendant,5
determined,5
famished,5
awakes,5
thrusts,5
foison,5
perfumed,5
sluttish,5
fulness,5
beck,5
grounded,5
define,5
decays,5
unhappily,5
shamefully,5
unstained,5
shamed,5
pursuing,5
mind’s,5
blanks,5
poesy,5
graced,5
spends,5
wilfully,5
quill,5
hymn,5
determinate,5
rearward,5
onset,5
hawks,5
adjunct,5
costs,5
supposing,5
moods,5
fragrant,5
naming,5
habitation,5
translated,5
fleeting,5
forgetful,5
varying,5
eclipse,5
tombs,5
register,5
reigned,5
older,5
potions,5
steeled,5
cherubins,5
bends,5
shaken,5
scanted,5
repay,5
diseased,5
sportive,5
gathered,5
successive,5
mourners,5
ruth,5
slavery,5
sweet’st,5
eyes’,5
outright,5
believed,5
rents,5
servant’s,5
aggravate,5
dross,5
random,5
denote,5
keep’st,5
unworthiness,5
blindness,5
warmed,5
dispositions,5
unclean,5
simpleness,5
derives,5
birthright,5
relics,5
bleak,5
meditating,5
infallible,5
with’t,5
pear,5
poorer,5
predominant,5
fated,5
braving,5
caution,5
nursery,5
exception,5
eminent,5
demonstrate,5
grafted,5
yet—,5
remembrances,5
oppress’d,5
rounds,5
brother—,5
th’other,5
presumptuous,5
will’d,5
reservation,5
schools,5
sinewy,5
seriously,5
cressid’s,5
grateful,5
weakest,5
inspired,5
quench’d,5
ballads,5
observ’d,5
rely,5
undoubted,5
groats,5
pudding,5
galen,5
be—,5
bestowing,5
furniture,5
“we,5
refused,5
shuns,5
pour’d,5
additions,5
trophy,5
wrong’st,5
counterpoise,5
scarfs,5
thee—,5
plunge,5
convenience,5
picking,5
forfeited,5
undoing,5
apology,5
fail’d,5
settle,5
despatch,5
expose,5
roar’d,5
amended,5
sharply,5
twigs,5
reserved,5
honester,5
enjoin’d,5
lordship’s,5
examination,5
possibility,5
approves,5
disgraces,5
recover’d,5
tun’d,5
dieted,5
arming,5
tortures,5
lodowick,5
singly,5
devours,5
rarity,5
feesimple,5
pitchy,5
minority,5
stink,5
similes,5
cruelly,5
scratch’d,5
reference,5
excus’d,5
consents,5
sparkle,5
undertook,5
suppliant,5
widower,5
snatch’d,5
doers,5
validity,5
gem,5
quoted,5
lik’d,5
talked,5
beguiles,5
omnes,5
actium,5
xii,5
xiii,5
menecrates,5
musters,5
pillar,5
presages,5
parthian,5
mince,5
shower,5
deities,5
broached,5
sued,5
sorrowful,5
slime,5
chafe,5
purchased,5
resisted,5
cough,5
thrives,5
freer,5
pinches,5
discredit,5
patched,5
feasted,5
so”,5
roasted,5
dimpled,5
mermaid,5
madam—,5
kill’st,5
trembled,5
yet”,5
thunderbolt,5
nile,5
narcissus,5
unequal,5
embraced,5
larger,5
casts,5
envied,5
crocodile,5
contradiction,5
competitors,5
vessels,5
nonpareil,5
“caesar”,5
beetle,5
dwarfish,5
semblable,5
midway,5
neighs,5
begged,5
thracian,5
arabia,5
manned,5
consist,5
approaching,5
kissed,5
violate,5
supremacy,5
palter,5
sues,5
sinking,5
deputation,5
mislike,5
preys,5
watchmen,5
escaped,5
hacked,5
rattling,5
relieved,5
raught,5
joined,5
fretted,5
shouting,5
ancestor,5
visible,5
bruised,5
emperor’s,5
o’erthrown,5
valiantly,5
sty,5
visiting,5
hired,5
taints,5
bolts,5
palates,5
caused,5
bereave,5
induce,5
cinders,5
aprons,5
posture,5
curled,5
venomous,5
sucks,5
vicar,5
animals,5
husks,5
gentlemanlike,5
exercises,5
carelessly,5
escapes,5
extraordinary,5
taxation,5
foolishly,5
bon,5
ladyships,5
beholders,5
forwardness,5
challenger,5
rowlands,5
venturd,5
paths,5
grievd,5
leathern,5
moralize,5
jumps,5
thrifty,5
promotion,5
hearer,5
oppressd,5
crammd,5
counter,5
inland,5
nurses,5
schoolboy,5
cannons,5
feigning,5
warp,5
uncleanly,5
